,0
232,0.9861111044883728
233,0.9861111044883728
234,0.9861111044883728
235,0.9861111044883728
236,0.9861111044883728
237,0.9861111044883728
238,0.9861111044883728
239,0.9861111044883728
240,1.0
241,1.0
242,1.0
243,1.0
244,1.0
245,1.0
246,1.0
247,1.0
248,1.0
249,1.0
250,1.0
251,1.0
252,1.0
253,1.0
254,1.0
255,1.0
256,1.0
257,1.0
258,1.0
259,1.0
260,1.0
261,1.0
262,1.0
263,1.0
264,1.0
265,1.0
266,1.0
267,1.0
268,1.0
269,1.0
270,1.0
271,1.0
272,1.0
273,1.0
274,1.0
275,1.0
276,1.0
277,1.0
278,1.0
279,1.0
280,1.0
281,1.0
282,1.0
283,1.0
284,1.0
285,1.0
286,1.0
287,1.0
288,1.0
289,1.0
290,1.0
291,1.0
292,1.0
293,1.0
294,1.0
295,1.0
296,1.0
297,1.0
298,1.0
299,1.0
300,1.0
301,1.0
302,1.0
303,1.0
304,1.0
305,1.0
306,1.0
307,1.0
308,1.0
309,1.0
310,1.0
311,1.0
312,1.0
313,1.0
314,1.0
315,1.0
316,1.0
317,1.0
318,1.0
319,1.0
320,1.0
321,1.0
322,1.0
323,1.0
324,1.0
325,1.0
326,1.0
327,1.0
328,1.0
329,1.0
330,1.0
331,1.0
332,1.0
333,1.0
334,1.0
335,1.0
336,1.0
337,1.0
338,1.0
339,1.0
340,1.0
341,1.0
342,1.0
343,1.0
344,1.0
345,1.0
346,1.0
347,1.0
348,1.0
349,1.0
350,1.0
351,1.0
352,1.0
353,1.0
354,1.0
355,1.0
356,1.0
357,1.0
358,1.0
359,1.0
360,1.0
361,1.0
362,1.0
363,1.0
364,1.0
365,1.0
366,1.0
367,1.0
368,1.0
369,1.0
370,1.0
371,1.0
372,1.0
373,1.0
374,1.0
375,1.0
376,1.0
377,1.0
378,1.0
379,1.0
380,1.0
381,1.0
382,1.0
383,1.0
384,1.0
385,1.0
386,1.0
387,1.0
388,0.9861111044883728
389,0.9444444179534912
390,0.9444444179534912
391,0.9444444179534912
392,0.9722222089767456
393,0.9722222089767456
394,0.9722222089767456
395,0.9722222089767456
396,0.9583333134651184
397,0.9722222089767456
398,0.9861111044883728
399,0.9861111044883728
400,0.9861111044883728
401,0.9722222089767456
402,0.9722222089767456
403,0.9861111044883728
404,0.9722222089767456
405,0.9722222089767456
406,0.9722222089767456
407,0.9444444179534912
408,0.9583333134651184
409,0.9305555820465088
410,0.9583333134651184
411,0.9583333134651184
412,0.9305555820465088
413,0.9583333134651184
414,0.9583333134651184
415,0.9583333134651184
416,0.9583333134651184
417,0.9583333134651184
418,0.8333333134651184
419,0.9861111044883728
420,0.9583333134651184
421,0.9444444179534912
422,0.9722222089767456
423,1.0
424,0.9722222089767456
425,0.9583333134651184
426,0.9444444179534912
427,0.9166666865348816
428,0.9166666865348816
429,0.9166666865348816
430,0.9305555820465088
431,0.9583333134651184
432,1.0
433,1.0
434,1.0
435,1.0
436,1.0
437,1.0
438,0.9861111044883728
439,0.9861111044883728
440,0.9583333134651184
441,0.9861111044883728
442,0.9861111044883728
443,0.9861111044883728
444,0.9861111044883728
445,0.9722222089767456
446,0.9861111044883728
447,0.9861111044883728
448,0.9861111044883728
449,1.0
450,1.0
451,1.0
452,1.0
453,1.0
454,1.0
455,1.0
456,1.0
457,1.0
458,1.0
459,1.0
460,1.0
461,1.0
462,1.0
463,1.0
464,1.0
465,1.0
466,1.0
467,1.0
468,1.0
469,1.0
470,1.0
471,1.0
472,1.0
473,1.0
474,1.0
475,1.0
476,1.0
477,1.0
478,1.0
479,1.0
480,1.0
481,1.0
482,1.0
483,1.0
484,1.0
485,1.0
486,1.0
487,1.0
488,1.0
489,1.0
490,1.0
491,1.0
492,1.0
493,1.0
494,1.0
495,1.0
496,1.0
497,1.0
498,1.0
499,1.0
